car_id;car_band;car_num;car_valid_mes;car_valid_ano;car_nm;car_cli_cod
3147;Umuarama;16
3148;União da Vitória;16
3149;Uniflor;16
3150;Uraí;16
3151;Ventania;16
3152;Vera Cruz do Oeste;16
3153;Verê;16
3154;Vila Alta;16
3155;Virmond;16
3156;Vitorino;16
3157;Wenceslau Braz;16
3158;Xambrê;16
3159;Abreu e Lima;17
3160;Afogados da Ingazeira;17
3161;Afrânio;17
3162;Agrestina;17
3163;Água Preta;17
3164;Águas Belas;17
3165;Alagoinha;17
3166;Aliança;17
3167;Altinho;17
3168;Amaraji;17
3169;Angelim;17
3170;Araçoiaba;17
3171;Araripina;17
3172;Arcoverde;17
3173;Barra de Guabiraba;17
3174;Barreiros;17
3175;Belém de Maria;17
3176;Belém de São Francisco;17
3177;Belo Jardim;17
3178;Betânia;17
3179;Bezerros;17
3180;Bodocó;17
3181;Bom Conselho;17
3182;Bom Jardim;17
3183;Bonito;17
3184;Brejão;17
3185;Brejinho;17
3186;Brejo da Madre de Deus;17
3187;Buenos Aires;17
3188;Buíque;17
3189;Cabo de Santo Agostinho;17
3190;Cabrobó;17
3191;Cachoeirinha;17
3192;Caetés;17
3193;Calçado;17
3194;Calumbi;17
3195;Camaragibe;17
3196;Camocim de São Félix;17
3197;Camutanga;17
3198;Canhotinho;17
3199;Capoeiras;17
3200;Carnaíba;17
3201;Carnaubeira da Penha;17
3202;Carpina;17
3203;Caruaru;17
3204;Casinhas;17
3205;Catende;17
3206;Cedro;17
3207;Chã de Alegria;17
3208;Chã Grande;17
3209;Condado;17
3210;Correntes;17
3211;Cortês;17
3212;Cumaru;17
3213;Cupira;17
3214;Custódia;17
3215;Dormentes;17
3216;Escada;17
3217;Exu;17
3218;Feira Nova;17
3219;Fernando de Noronha;17
3220;Ferreiros;17
3221;Flores;17
3222;Floresta;17
3223;Frei Miguelinho;17
3224;Gameleira;17
3225;Garanhuns;17
3226;Glória do Goitá;17
3227;Goiana;17
3228;Granito;17
3229;Gravatá;17
3230;Iati;17
3231;Ibimirim;17
3232;Ibirajuba;17
3233;Igarassu;17
3234;Iguaraci;17
3235;Inajá;17
3236;Ingazeira;17
3237;Ipojuca;17
3238;Ipubi;17
3239;Itacuruba;17
3240;Itaíba;17
3241;Itamaracá;17
3242;Itambé;17
3243;Itapetim;17
3244;Itapissuma;17
3245;Itaquitinga;17
3246;Jaboatão dos Guararapes;17
3247;Jaqueira;17
3248;Jataúba;17
3249;Jatobá;17
3250;João Alfredo;17
3251;Joaquim Nabuco;17
3252;Jucati;17
3253;Jupi;17
3254;Jurema;17
3255;Lagoa do Carro;17
3256;Lagoa do Itaenga;17
3257;Lagoa do Ouro;17
3258;Lagoa dos Gatos;17
3259;Lagoa Grande;17
3260;Lajedo;17
3261;Limoeiro;17
3262;Macaparana;17
3263;Machados;17
3264;Manari;17
3265;Maraial;17
3266;Mirandiba;17
3267;Moreilândia;17
3268;Moreno;17
3269;Nazaré da Mata;17
3270;Olinda;17
3271;Orobó;17
3272;Orocó;17
3273;Ouricuri;17
3274;Palmares;17
3275;Palmeirina;17
3276;Panelas;17
3277;Paranatama;17
3278;Parnamirim;17
3279;Passira;17
3280;Paudalho;17
3281;Paulista;17
3282;Pedra;17
3283;Pesqueira;17
3284;Petrolândia;17
3285;Petrolina;17
3286;Poção;17
3287;Pombos;17
3288;Primavera;17
3289;Quipapá;17
3290;Quixaba;17
3291;Recife;17
3292;Riacho das Almas;17
3293;Ribeirão;17
3294;Rio Formoso;17
3295;Sairé;17
3296;Salgadinho;17
3297;Salgueiro;17
3298;Saloá;17
3299;Sanharó;17
3300;Santa Cruz;17
3301;Santa Cruz da Baixa Verde;17
3302;Santa Cruz do Capibaribe;17
3303;Santa Filomena;17
3304;Santa Maria da Boa Vista;17
3305;Santa Maria do Cambucá;17
3306;Santa Terezinha;17
3307;São Benedito do Sul;17
3308;São Bento do Una;17
3309;São Caitano;17
3310;São João;17
3311;São Joaquim do Monte;17
3312;São José da Coroa Grande;17
3313;São José do Belmonte;17
3314;São José do Egito;17
3315;São Lourenço da Mata;17
3316;São Vicente Ferrer;17
3317;Serra Talhada;17
3318;Serrita;17
3319;Sertânia;17
3320;Sirinhaém;17
3321;Solidão;17
3322;Surubim;17
3323;Tabira;17
3324;Tacaimbó;17
3325;Tacaratu;17
3326;Tamandaré;17
3327;Taquaritinga do Norte;17
3328;Terezinha;17
3329;Terra Nova;17
3330;Timbaúba;17
3331;Toritama;17
3332;Tracunhaém;17
3333;Trindade;17
3334;Triunfo;17
3335;Tupanatinga;17
3336;Tuparetama;17
3337;Venturosa;17
3338;Verdejante;17
3339;Vertente do Lério;17
3340;Vertentes;17
3341;Vicência;17
3342;Vitória de Santo Antão;17
3343;Xexéu;17
3344;Acauã;18
3345;Agricolândia;18
3346;Água Branca;18
3347;Alagoinha do Piauí;18
3348;Alegrete do Piauí;18
3349;Alto Longá;18
3350;Altos;18
3351;Alvorada do Gurguéia;18
3352;Amarante;18
3353;Angical do Piauí;18
3354;Anísio de Abreu;18
3355;Antônio Almeida;18
3356;Aroazes;18
3357;Arraial;18
3358;Assunção do Piauí;18
3359;Avelino Lopes;18
3360;Baixa Grande do Ribeiro;18
3361;Barra d`Alcântara;18
3362;Barras;18
3363;Barreiras do Piauí;18
3364;Barro Duro;18
3365;Batalha;18
3366;Bela Vista do Piauí;18
3367;Belém do Piauí;18
3368;Beneditinos;18
3369;Bertolínia;18
3370;Betânia do Piauí;18
3371;Boa Hora;18
3372;Bocaina;18
3373;Bom Jesus;18
3374;Bom Princípio do Piauí;18
3375;Bonfim do Piauí;18
3376;Boqueirão do Piauí;18
3377;Brasileira;18
3378;Brejo do Piauí;18
3379;Buriti dos Lopes;18
3380;Buriti dos Montes;18
3381;Cabeceiras do Piauí;18
3382;Cajazeiras do Piauí;18
3383;Cajueiro da Praia;18
3384;Caldeirão Grande do Piauí;18
3385;Campinas do Piauí;18
3386;Campo Alegre do Fidalgo;18
3387;Campo Grande do Piauí;18
3388;Campo Largo do Piauí;18
3389;Campo Maior;18
3390;Canavieira;18
3391;Canto do Buriti;18
3392;Capitão de Campos;18
3393;Capitão Gervásio Oliveira;18
3394;Caracol;18
3395;Caraúbas do Piauí;18
3396;Caridade do Piauí;18
3397;Castelo do Piauí;18
3398;Caxingó;18
3399;Cocal;18
3400;Cocal de Telha;18
3401;Cocal dos Alves;18
3402;Coivaras;18
3403;Colônia do Gurguéia;18
3404;Colônia do Piauí;18
3405;Conceição do Canindé;18
3406;Coronel José Dias;18
3407;Corrente;18
3408;Cristalândia do Piauí;18
3409;Cristino Castro;18
3410;Curimatá;18
3411;Currais;18
3412;Curral Novo do Piauí;18
3413;Curralinhos;18
3414;Demerval Lobão;18
3415;Dirceu Arcoverde;18
3416;Dom Expedito Lopes;18
3417;Dom Inocêncio;18
3418;Domingos Mourão;18
3419;Elesbão Veloso;18
3420;Eliseu Martins;18
3421;Esperantina;18
3422;Fartura do Piauí;18
3423;Flores do Piauí;18
3424;Floresta do Piauí;18
3425;Floriano;18
3426;Francinópolis;18
3427;Francisco Ayres;18
3428;Francisco Macedo;18
3429;Francisco Santos;18
3430;Fronteiras;18
3431;Geminiano;18
3432;Gilbués;18
3433;Guadalupe;18
3434;Guaribas;18
3435;Hugo Napoleão;18
3436;Ilha Grande;18
3437;Inhuma;18
3438;Ipiranga do Piauí;18
3439;Isaías Coelho;18
3440;Itainópolis;18
3441;Itaueira;18
3442;Jacobina do Piauí;18
3443;Jaicós;18
3444;Jardim do Mulato;18
3445;Jatobá do Piauí;18
3446;Jerumenha;18
3447;João Costa;18
3448;Joaquim Pires;18
3449;Joca Marques;18
3450;José de Freitas;18
3451;Juazeiro do Piauí;18
3452;Júlio Borges;18
3453;Jurema;18
3454;Lagoa Alegre;18
3455;Lagoa de São Francisco;18
3456;Lagoa do Barro do Piauí;18
3457;Lagoa do Piauí;18
3458;Lagoa do Sítio;18
3459;Lagoinha do Piauí;18
3460;Landri Sales;18
3461;Luís Correia;18
3462;Luzilândia;18
3463;Madeiro;18
3464;Manoel Emídio;18
3465;Marcolândia;18
3466;Marcos Parente;18
3467;Massapê do Piauí;18
3468;Matias Olímpio;18
3469;Miguel Alves;18
3470;Miguel Leão;18
3471;Milton Brandão;18
3472;Monsenhor Gil;18
3473;Monsenhor Hipólito;18
3474;Monte Alegre do Piauí;18
3475;Morro Cabeça no Tempo;18
3476;Morro do Chapéu do Piauí;18
3477;Murici dos Portelas;18
3478;Nazaré do Piauí;18
3479;Nossa Senhora de Nazaré;18
3480;Nossa Senhora dos Remédios;18
3481;Nova Santa Rita;18
3482;Novo Oriente do Piauí;18
3483;Novo Santo Antônio;18
3484;Oeiras;18
3485;Olho d`Água do Piauí;18
3486;Padre Marcos;18
3487;Paes Landim;18
3488;Pajeú do Piauí;18
3489;Palmeira do Piauí;18
3490;Palmeirais;18
3491;Paquetá;18
3492;Parnaguá;18
3493;Parnaíba;18
3494;Passagem Franca do Piauí;18
3495;Patos do Piauí;18
3496;Paulistana;18
3497;Pavussu;18
3498;Pedro II;18
3499;Pedro Laurentino;18
3500;Picos;18
3501;Pimenteiras;18
3502;Pio IX;18
3503;Piracuruca;18
3504;Piripiri;18
3505;Porto;18
3506;Porto Alegre do Piauí;18
3507;Prata do Piauí;18
3508;Queimada Nova;18
3509;Redenção do Gurguéia;18
3510;Regeneração;18
3511;Riacho Frio;18
3512;Ribeira do Piauí;18
3513;Ribeiro Gonçalves;18
3514;Rio Grande do Piauí;18
3515;Santa Cruz do Piauí;18
3516;Santa Cruz dos Milagres;18
3517;Santa Filomena;18
3518;Santa Luz;18
3519;Santa Rosa do Piauí;18
3520;Santana do Piauí;18
3521;Santo Antônio de Lisboa;18
3522;Santo Antônio dos Milagres;18
3523;Santo Inácio do Piauí;18
3524;São Braz do Piauí;18
3525;São Félix do Piauí;18
3526;São Francisco de Assis do Piauí;18
3527;São Francisco do Piauí;18
3528;São Gonçalo do Gurguéia;18
3529;São Gonçalo do Piauí;18
3530;São João da Canabrava;18
3531;São João da Fronteira;18
3532;São João da Serra;18
3533;São João da Varjota;18
3534;São João do Arraial;18
3535;São João do Piauí;18
3536;São José do Divino;18
3537;São José do Peixe;18
3538;São José do Piauí;18
3539;São Julião;18
3540;São Lourenço do Piauí;18
3541;São Luis do Piauí;18
3542;São Miguel da Baixa Grande;18
3543;São Miguel do Fidalgo;18
3544;São Miguel do Tapuio;18
3545;São Pedro do Piauí;18
3546;São Raimundo Nonato;18
3547;Sebastião Barros;18
3548;Sebastião Leal;18
3549;Sigefredo Pacheco;18
3550;Simões;18
3551;Simplício Mendes;18
3552;Socorro do Piauí;18
3553;Sussuapara;18
3554;Tamboril do Piauí;18
3555;Tanque do Piauí;18
3556;Teresina;18
3557;União;18
3558;Uruçuí;18
3559;Valença do Piauí;18
3560;Várzea Branca;18
3561;Várzea Grande;18
3562;Vera Mendes;18
3563;Vila Nova do Piauí;18
3564;Wall Ferraz;18
3565;Angra dos Reis;19
3566;Aperibé;19
3567;Araruama;19
3568;Areal;19
3569;Armação dos Búzios;19
3570;Arraial do Cabo;19
3571;Barra do Piraí;19
3572;Barra Mansa;19
3573;Belford Roxo;19
3574;Bom Jardim;19
3575;Bom Jesus do Itabapoana;19
3576;Cabo Frio;19
3577;Cachoeiras de Macacu;19
3578;Cambuci;19
3579;Campos dos Goytacazes;19
3580;Cantagalo;19
3581;Carapebus;19
3582;Cardoso Moreira;19
3583;Carmo;19
3584;Casimiro de Abreu;19
3585;Comendador Levy Gasparian;19
3586;Conceição de Macabu;19
3587;Cordeiro;19
3588;Duas Barras;19
3589;Duque de Caxias;19
3590;Engenheiro Paulo de Frontin;19
3591;Guapimirim;19
3592;Iguaba Grande;19
3593;Itaboraí;19
3594;Itaguaí;19
3595;Italva;19
3596;Itaocara;19
3597;Itaperuna;19
3598;Itatiaia;19
3599;Japeri;19
3600;Laje do Muriaé;19
3601;Macaé;19
3602;Macuco;19
3603;Magé;19
3604;Mangaratiba;19
3605;Maricá;19
3606;Mendes;19
3607;Miguel Pereira;19
3608;Miracema;19
3609;Natividade;19
3610;Nilópolis;19
3611;Niterói;19
3612;Nova Friburgo;19
3613;Nova Iguaçu;19
3614;Paracambi;19
3615;Paraíba do Sul;19
3616;Parati;19
3617;Paty do Alferes;19
3618;Petrópolis;19
3619;Pinheiral;19
3620;Piraí;19
3621;Porciúncula;19
3622;Porto Real;19
3623;Quatis;19
3624;Queimados;19
3625;Quissamã;19
3626;Resende;19
3627;Rio Bonito;19
3628;Rio Claro;19
3629;Rio das Flores;19
3630;Rio das Ostras;19
3631;Rio de Janeiro;19
3632;Santa Maria Madalena;19
3633;Santo Antônio de Pádua;19
3634;São Fidélis;19
3635;São Francisco de Itabapoana;19
3636;São Gonçalo;19
3637;São João da Barra;19
3638;São João de Meriti;19
3639;São José de Ubá;19
3640;São José do Vale do Rio Preto;19
3641;São Pedro da Aldeia;19
3642;São Sebastião do Alto;19
3643;Sapucaia;19
3644;Saquarema;19
3645;Seropédica;19
3646;Silva Jardim;19
3647;Sumidouro;19
3648;Tanguá;19
3649;Teresópolis;19
3650;Trajano de Morais;19
3651;Três Rios;19
3652;Valença;19
3653;Varre-Sai;19
3654;Vassouras;19
3655;Volta Redonda;19
3656;Acari;20
3657;Açu;20
3658;Afonso Bezerra;20
3659;Água Nova;20
3660;Alexandria;20
3661;Almino Afonso;20
3662;Alto do Rodrigues;20
3663;Angicos;20
3664;Antônio Martins;20
3665;Apodi;20
3666;Areia Branca;20
3667;Arês;20
3668;Augusto Severo;20
3669;Baía Formosa;20
3670;Baraúna;20
3671;Barcelona;20
3672;Bento Fernandes;20
3673;Bodó;20
3674;Bom Jesus;20
3675;Brejinho;20
3676;Caiçara do Norte;20
3677;Caiçara do Rio do Vento;20
3678;Caicó;20
3679;Campo Redondo;20
3680;Canguaretama;20
3681;Caraúbas;20
3682;Carnaúba dos Dantas;20
3683;Carnaubais;20
3684;Ceará-Mirim;20
3685;Cerro Corá;20
3686;Coronel Ezequiel;20
3687;Coronel João Pessoa;20
3688;Cruzeta;20
3689;Currais Novos;20
3690;Doutor Severiano;20
3691;Encanto;20
3692;Equador;20
3693;Espírito Santo;20
3694;Extremoz;20
3695;Felipe Guerra;20
3696;Fernando Pedroza;20
3697;Florânia;20
3698;Francisco Dantas;20
3699;Frutuoso Gomes;20
3700;Galinhos;20
3701;Goianinha;20
3702;Governador Dix-Sept Rosado;20
3703;Grossos;20
3704;Guamaré;20
3705;Ielmo Marinho;20
3706;Ipanguaçu;20
3707;Ipueira;20
3708;Itajá;20
3709;Itaú;20
3710;Jaçanã;20
3711;Jandaíra;20
3712;Janduís;20
3713;Januário Cicco;20
3714;Japi;20
3715;Jardim de Angicos;20
3716;Jardim de Piranhas;20
3717;Jardim do Seridó;20
3718;João Câmara;20
3719;João Dias;20
3720;José da Penha;20
3721;Jucurutu;20
3722;Lagoa d`Anta;20
3723;Lagoa de Pedras;20
3724;Lagoa de Velhos;20
3725;Lagoa Nova;20
3726;Lagoa Salgada;20
3727;Lajes;20
3728;Lajes Pintadas;20
3729;Lucrécia;20
3730;Luís Gomes;20
3731;Macaíba;20
3732;Macau;20
3733;Major Sales;20
3734;Marcelino Vieira;20
3735;Martins;20
3736;Maxaranguape;20
3737;Messias Targino;20
3738;Montanhas;20
3739;Monte Alegre;20
3740;Monte das Gameleiras;20
3741;Mossoró;20
3742;Natal;20
3743;Nísia Floresta;20
3744;Nova Cruz;20
3745;Olho-d`Água do Borges;20
3746;Ouro Branco;20
3747;Paraná;20
3748;Paraú;20
3749;Parazinho;20
3750;Parelhas;20
3751;Parnamirim;20
3752;Passa e Fica;20
3753;Passagem;20
3754;Patu;20
3755;Pau dos Ferros;20
3756;Pedra Grande;20
3757;Pedra Preta;20
3758;Pedro Avelino;20
3759;Pedro Velho;20
3760;Pendências;20
3761;Pilões;20
3762;Poço Branco;20
3763;Portalegre;20
3764;Porto do Mangue;20
3765;Presidente Juscelino;20
3766;Pureza;20
3767;Rafael Fernandes;20
3768;Rafael Godeiro;20
3769;Riacho da Cruz;20
3770;Riacho de Santana;20
3771;Riachuelo;20
3772;Rio do Fogo;20
3773;Rodolfo Fernandes;20
3774;Ruy Barbosa;20
3775;Santa Cruz;20
3776;Santa Maria;20
3777;Santana do Matos;20
3778;Santana do Seridó;20
3779;Santo Antônio;20
3780;São Bento do Norte;20
3781;São Bento do Trairí;20
3782;São Fernando;20
3783;São Francisco do Oeste;20
3784;São Gonçalo do Amarante;20
3785;São João do Sabugi;20
3786;São José de Mipibu;20
3787;São José do Campestre;20
3788;São José do Seridó;20
3789;São Miguel;20
3790;São Miguel de Touros;20
3791;São Paulo do Potengi;20
3792;São Pedro;20
3793;São Rafael;20
3794;São Tomé;20
3795;São Vicente;20
3796;Senador Elói de Souza;20
3797;Senador Georgino Avelino;20
3798;Serra de São Bento;20
3799;Serra do Mel;20
3800;Serra Negra do Norte;20
3801;Serrinha;20
3802;Serrinha dos Pintos;20
3803;Severiano Melo;20
3804;Sítio Novo;20
3805;Taboleiro Grande;20
3806;Taipu;20
3807;Tangará;20
3808;Tenente Ananias;20
3809;Tenente Laurentino Cruz;20
3810;Tibau;20
3811;Tibau do Sul;20
3812;Timbaúba dos Batistas;20
3813;Touros;20
3814;Triunfo Potiguar;20
3815;Umarizal;20
3816;Upanema;20
3817;Várzea;20
3818;Venha-Ver;20
3819;Vera Cruz;20
3820;Viçosa;20
3821;Vila Flor;20
3822;Água Santa;21
3823;Agudo;21
3824;Ajuricaba;21
3825;Alecrim;21
3826;Alegrete;21
3827;Alegria;21
3828;Alpestre;21
3829;Alto Alegre;21
3830;Alto Feliz;21
3831;Alvorada;21
3832;Amaral Ferrador;21
3833;Ametista do Sul;21
3834;André da Rocha;21
3835;Anta Gorda;21
3836;Antônio Prado;21
3837;Arambaré;21
3838;Araricá;21
3839;Aratiba;21
3840;Arroio do Meio;21
3841;Arroio do Sal;21
3842;Arroio do Tigre;21
3843;Arroio dos Ratos;21
3844;Arroio Grande;21
3845;Arvorezinha;21
3846;Augusto Pestana;21
3847;Áurea;21
3848;Bagé;21
3849;Balneário Pinhal;21
3850;Barão;21
3851;Barão de Cotegipe;21
3852;Barão do Triunfo;21
3853;Barra do Guarita;21
3854;Barra do Quaraí;21
3855;Barra do Ribeiro;21
3856;Barra do Rio Azul;21
3857;Barra Funda;21
3858;Barracão;21
3859;Barros Cassal;21
3860;Benjamin Constant do Sul;21
3861;Bento Gonçalves;21
3862;Boa Vista das Missões;21
3863;Boa Vista do Buricá;21
3864;Boa Vista do Sul;21
3865;Bom Jesus;21
3866;Bom Princípio;21
3867;Bom Progresso;21
3868;Bom Retiro do Sul;21
3869;Boqueirão do Leão;21
3870;Bossoroca;21
3871;Braga;21
3872;Brochier;21
3873;Butiá;21
3874;Caçapava do Sul;21
3875;Cacequi;21
3876;Cachoeira do Sul;21
3877;Cachoeirinha;21
3878;Cacique Doble;21
3879;Caibaté;21
3880;Caiçara;21
3881;Camaquã;21
3882;Camargo;21
3883;Cambará do Sul;21
3884;Campestre da Serra;21
3885;Campina das Missões;21
3886;Campinas do Sul;21
3887;Campo Bom;21
3888;Campo Novo;21
3889;Campos Borges;21
3890;Candelária;21
3891;Cândido Godói;21
3892;Candiota;21
3893;Canela;21
3894;Canguçu;21
3895;Canoas;21
3896;Capão da Canoa;21
3897;Capão do Leão;21
3898;Capela de Santana;21
3899;Capitão;21
3900;Capivari do Sul;21
3901;Caraá;21
3902;Carazinho;21
3903;Carlos Barbosa;21
3904;Carlos Gomes;21
3905;Casca;21
3906;Caseiros;21
3907;Catuípe;21
3908;Caxias do Sul;21
3909;Centenário;21
3910;Cerrito;21
3911;Cerro Branco;21
3912;Cerro Grande;21
3913;Cerro Grande do Sul;21
3914;Cerro Largo;21
3915;Chapada;21
3916;Charqueadas;21
3917;Charrua;21
3918;Chiapeta;21
3919;Chuí;21
3920;Chuvisca;21
3921;Cidreira;21
3922;Ciríaco;21
3923;Colinas;21
3924;Colorado;21
3925;Condor;21
3926;Constantina;21
3927;Coqueiros do Sul;21
3928;Coronel Barros;21
3929;Coronel Bicaco;21
3930;Cotiporã;21
3931;Coxilha;21
3932;Crissiumal;21
3933;Cristal;21
3934;Cristal do Sul;21
3935;Cruz Alta;21
3936;Cruzeiro do Sul;21
3937;David Canabarro;21
3938;Derrubadas;21
3939;Dezesseis de Novembro;21
3940;Dilermando de Aguiar;21
3941;Dois Irmãos;21
3942;Dois Irmãos das Missões;21
3943;Dois Lajeados;21
3944;Dom Feliciano;21
3945;Dom Pedrito;21
3946;Dom Pedro de Alcântara;21
3947;Dona Francisca;21
3948;Doutor Maurício Cardoso;21
3949;Doutor Ricardo;21
3950;Eldorado do Sul;21
3951;Encantado;21
3952;Encruzilhada do Sul;21
3953;Engenho Velho;21
3954;Entre Rios do Sul;21
3955;Entre-Ijuís;21
3956;Erebango;21
3957;Erechim;21
3958;Ernestina;21
3959;Erval Grande;21
3960;Erval Seco;21
3961;Esmeralda;21
3962;Esperança do Sul;21
3963;Espumoso;21
3964;Estação;21
3965;Estância Velha;21
3966;Esteio;21
3967;Estrela;21
3968;Estrela Velha;21
3969;Eugênio de Castro;21
3970;Fagundes Varela;21
3971;Farroupilha;21
3972;Faxinal do Soturno;21
3973;Faxinalzinho;21
3974;Fazenda Vilanova;21
3975;Feliz;21
3976;Flores da Cunha;21
3977;Floriano Peixoto;21
3978;Fontoura Xavier;21
3979;Formigueiro;21
3980;Fortaleza dos Valos;21
3981;Frederico Westphalen;21
3982;Garibaldi;21
3983;Garruchos;21
3984;Gaurama;21
3985;General Câmara;21
3986;Gentil;21
3987;Getúlio Vargas;21
3988;Giruá;21
3989;Glorinha;21
3990;Gramado;21
3991;Gramado dos Loureiros;21
3992;Gramado Xavier;21
3993;Gravataí;21
3994;Guabiju;21
3995;Guaíba;21
3996;Guaporé;21
3997;Guarani das Missões;21
3998;Harmonia;21
3999;Herval;21
4000;Herveiras;21
4001;Horizontina;21
4002;Hulha Negra;21
4003;Humaitá;21
4004;Ibarama;21
4005;Ibiaçá;21
4006;Ibiraiaras;21
4007;Ibirapuitã;21
4008;Ibirubá;21
4009;Igrejinha;21
4010;Ijuí;21
4011;Ilópolis;21
4012;Imbé;21
4013;Imigrante;21
4014;Independência;21
4015;Inhacorá;21
4016;Ipê;21
4017;Ipiranga do Sul;21
4018;Iraí;21
4019;Itaara;21
4020;Itacurubi;21
4021;Itapuca;21
4022;Itaqui;21
4023;Itatiba do Sul;21
4024;Ivorá;21
4025;Ivoti;21
4026;Jaboticaba;21
4027;Jacutinga;21
4028;Jaguarão;21
4029;Jaguari;21
4030;Jaquirana;21
4031;Jari;21
4032;Jóia;21
4033;Júlio de Castilhos;21
4034;Lagoa dos Três Cantos;21
4035;Lagoa Vermelha;21
4036;Lagoão;21
4037;Lajeado;21
4038;Lajeado do Bugre;21
4039;Lavras do Sul;21
4040;Liberato Salzano;21
4041;Lindolfo Collor;21
4042;Linha Nova;21
4043;Maçambara;21
4044;Machadinho;21
4045;Mampituba;21
4046;Manoel Viana;21
4047;Maquiné;21
4048;Maratá;21
4049;Marau;21
4050;Marcelino Ramos;21
4051;Mariana Pimentel;21
4052;Mariano Moro;21
4053;Marques de Souza;21
4054;Mata;21
4055;Mato Castelhano;21
4056;Mato Leitão;21
4057;Maximiliano de Almeida;21
4058;Minas do Leão;21
4059;Miraguaí;21
4060;Montauri;21
4061;Monte Alegre dos Campos;21
4062;Monte Belo do Sul;21
